,city_name,city_avg_wait,store_location,location_wait,load_time
141,Miami,14,Royal Palm Beach,5,2024-07-22 15:46
142,Miami,14,Palm Beach Gardens,10,2024-07-22 15:46
143,New York City,15,Brooklyn,15,2024-07-22 15:46
144,New York City,15,Queens,30,2024-07-22 15:46
145,New York City,15,Manhattan,5,2024-07-22 15:46
146,New York City,15,Rego Park,20,2024-07-22 15:46
147,New York City,15,Staten Island,20,2024-07-22 15:46
148,New York City,15,Lawrence,1,2024-07-22 15:46
149,New York City,15,New Rochelle,30,2024-07-22 15:46
150,New York City,15,Yonkers,15,2024-07-22 15:46
151,New York City,15,Oceanside,15,2024-07-22 15:46
152,New York City,15,Westbury,5,2024-07-22 15:46
153,New York City,15,Port Chester,5,2024-07-22 15:46
154,New York City,15,Nanuet,20,2024-07-22 15:46
155,New York City,15,Melville,20,2024-07-22 15:46
156,New York City,15,Commack,20,2024-07-22 15:46
157,New York City,15,Nesconset,15,2024-07-22 15:46
158,New York City,15,Holbrook,15,2024-07-22 15:46
159,New York City,15,Riverhead,5,2024-07-22 15:46
160,Inland Empire,14,Chino Hills,20,2024-07-22 15:46
161,Inland Empire,14,Eastvale,15,2024-07-22 15:46
162,Inland Empire,14,Fontana,5,2024-07-22 15:46
163,Inland Empire,14,Lake Elsinore,20,2024-07-22 15:46
164,Inland Empire,14,Lancaster,5,2024-07-22 15:46
165,Inland Empire,14,Montclair,15,2024-07-22 15:46
166,Inland Empire,14,Moreno Valley,15,2024-07-22 15:46
167,Inland Empire,14,Rancho Cucamonga,15,2024-07-22 15:46
168,Inland Empire,14,San Bernardino,15,2024-07-22 15:46
169,Inland Empire,14,Temecula,10,2024-07-22 15:46
170,Inland Empire,14,Victorville,20,2024-07-22 15:46
171,Los Angeles,12,Alhambra,20,2024-07-22 15:46
172,Los Angeles,12,Azusa,20,2024-07-22 15:46
173,Los Angeles,12,Burbank,1,2024-07-22 15:46
174,Los Angeles,12,Burbank Business Center,20,2024-07-22 15:46
175,Los Angeles,12,City of Industry,10,2024-07-22 15:46
176,Los Angeles,12,Commerce Business Center,20,2024-07-22 15:46
177,Los Angeles,12,Culver City,20,2024-07-22 15:46
178,Los Angeles,12,Hawthorne,15,2024-07-22 15:46
179,Los Angeles,12,Hawthorne Business Center,10,2024-07-22 15:46
180,Los Angeles,12,Inglewood,5,2024-07-22 15:46
181,Los Angeles,12,Lakewood,1,2024-07-22 15:46
182,Los Angeles,12,Los Feliz,15,2024-07-22 15:46
183,Los Angeles,12,Monterey Park,20,2024-07-22 15:46
184,Los Angeles,12,Northridge,1,2024-07-22 15:46
185,Los Angeles,12,Norwalk,15,2024-07-22 15:46
186,Los Angeles,12,Oxnard,5,2024-07-22 15:46
187,Los Angeles,12,Pacoima,1,2024-07-22 15:46
188,Los Angeles,12,San Dimas,5,2024-07-22 15:46
189,Los Angeles,12,Santa Clarita,20,2024-07-22 15:46
190,Los Angeles,12,Signal Hill,15,2024-07-22 15:46
191,Los Angeles,12,Simi Valley,5,2024-07-22 15:46
192,Los Angeles,12,Torrance,10,2024-07-22 15:46
193,Los Angeles,12,Van Nuys,15,2024-07-22 15:46
194,Los Angeles,12,Westlake Village,30,2024-07-22 15:46
195,Los Angeles,12,Woodland Hills,5,2024-07-22 15:46
196,Dallas/Fort Worth,13,Arlington,5,2024-07-22 15:46
197,Dallas/Fort Worth,13,Dallas,30,2024-07-22 15:46
198,Dallas/Fort Worth,13,Dallas Business Center,5,2024-07-22 15:46
199,Dallas/Fort Worth,13,Duncanville,5,2024-07-22 15:46
200,Dallas/Fort Worth,13,E Plano,15,2024-07-22 15:46
201,Dallas/Fort Worth,13,Fort Worth,10,2024-07-22 15:46
202,Dallas/Fort Worth,13,Frisco,20,2024-07-22 15:46
203,Dallas/Fort Worth,13,Lewisville,5,2024-07-22 15:46
204,Dallas/Fort Worth,13,McKinney,20,2024-07-22 15:46
205,Dallas/Fort Worth,13,N Fort Worth,5,2024-07-22 15:46
206,Dallas/Fort Worth,13,Rockwall,20,2024-07-22 15:46
207,Dallas/Fort Worth,13,Southlake,15,2024-07-22 15:46
208,Dallas/Fort Worth,13,W Plano,20,2024-07-22 15:46
209,Las Vegas,17,SW Henderson (Saint Rose Pkwy),15,2024-07-22 15:46
210,Las Vegas,17,Henderson (Marks St),20,2024-07-22 15:46
211,Las Vegas,17,Summerlin,20,2024-07-22 15:46
212,Las Vegas,17,Centennial,20,2024-07-22 15:46
213,Las Vegas,17,Las Vegas Business Center,10,2024-07-22 15:46
214,San Diego,19,Carlsbad,20,2024-07-22 15:46
215,San Diego,19,Carmel Mountain,15,2024-07-22 15:46
216,San Diego,19,Chula Vista,15,2024-07-22 15:46
217,San Diego,19,El Centro,5,2024-07-22 15:46
218,San Diego,19,La Mesa,5,2024-07-22 15:46
219,San Diego,19,La Quinta,15,2024-07-22 15:46
220,San Diego,19,Mission Valley,10,2024-07-22 15:46
221,San Diego,19,Morena,10,2024-07-22 15:46
222,San Diego,19,Palm Desert,5,2024-07-22 15:46
223,San Diego,19,Poway,120,2024-07-22 15:46
224,San Diego,19,Rancho Del Rey,10,2024-07-22 15:46
225,San Diego,19,San Diego Business Center,5,2024-07-22 15:46
226,San Diego,19,San Marcos,20,2024-07-22 15:46
227,San Diego,19,Santee,15,2024-07-22 15:46
228,San Diego,19,SE San Diego,15,2024-07-22 15:46
229,San Diego,19,Vista,15,2024-07-22 15:46
